year,month,panel_code,panel_code_new,type_method,type_method_etc,type_channel_new,type_channel,type_channel_etc,shop_day,shop_week,store,store_code,store_region,product,product_code,wide,middle,detail,country,purchase,discount,quantity,q_unit,weight_quantity,w_q_unit,multi_quantity,m_unit,w_multi_quantity,w_multi_unit,w_q_kg,w_q_kg_unit,unit_cost,special_diary,bill,bundle,payment,retail,retail_8,retail_new,shop_time,take_out,transport_pre,transport_post,panel_type,edit,family_num_level,age1_group,income_v2
2023,12,PN20210232,,모바일주문,,온라인몰,온라인몰,,2023-12-21,5,마켓컬리,,없음,제주골드키위_제주,PR2023_0168116,과일류,참다래,골드키위,,10900.0,,1.0,개,500.0,G,6.0,개,,,,,,,무,,,,,,,,,,21.0,0,4,40,600~699만원
2020,7,PN00000358,A20000358,,,슈퍼마켓,슈퍼마켓,,2020-07-12,1,사동진로마트,,경기,단단한복숭아,,과일류,복숭아,일반복숭아,,9800.0,.,1,,.,,7,개,,,.,,,0,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,50,400~499만원
2016,8,PN20150760,A40150760,,,슈퍼마켓,기업형슈퍼마켓,,2016-08-11,5,수협바다마트신장점,,경기,복숭아,,과일류,복숭아,일반복숭아,,5000.0,.,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,15.0,0,3,60,400~499만원
2014,11,PN00001298,A20001298,,,슈퍼마켓,슈퍼마켓,,2014-11-01,7,소형슈퍼마켓,,인천,단감_특대_,,과일류,단감,단감,,4500.0,.,1,봉,.,,10,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,50,300~399만원
2023,7,PN20210038,,직접방문,,외식업체,,,2023-07-05,4,왕가탕후루문산점,,경기,블랙사파이어,PR1020_0492029,과일류,포도,적포도,,3000.0,,1.0,개,,,,,,,,,,,무,,,,,,,,,,21.0,0,4,30,600~699만원
2021,10,PN00001034,A20001034,,,슈퍼마켓,슈퍼마켓,,2021-10-01,6,풍림할인마트,S,서울,하우스생귤,P,과일류,감귤,밀감,,16000.0,.,1,,5,KG,,,5,K,5,KG,1,,,,,,3슈퍼마켓,슈퍼마켓,1,0.0,,,0.0,0,4,40,500~599만원
2018,10,PN00000998,A20000998,,,슈퍼마켓,기업형슈퍼마켓,,2018-10-21,1,발안농협하나로마트,,경기,단감_국산_,,과일류,단감,단감,,4800.0,.,1,봉,.,,.,,,,.,,,,,.,,,3슈퍼마켓,기업형슈퍼마켓,9,0,,,0.0,0,5,40,200~299만원
2017,11,PN00000997,A20000997,,,무점포,무점포,,2017-11-15,4,노점,,없음,단감,,과일류,단감,단감,,3000.0,.,6,개,.,,.,,,,.,,,,,,,,6무점포,무점포,.,0,,,0.0,0,2,60,300~399만원
2016,10,PN00000206,A20000206,,,슈퍼마켓,기업형슈퍼마켓,,2016-10-10,2,농협하나로마트성남점,,경기,단감_국내산_,,과일류,단감,단감,,10674.0,.,1,팩,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,2,0,,,0.0,0,3,40,700만원 이상
2023,10,PN20210148,,직접방문,,전통시장,전통시장,,2023-10-07,7,창대과일,,경기,바나나_수입,PR1020_0432218,과일류,바나나,일반바나나,수입산,5000.0,,6.0,개,960.0,G,,,160.0,G,,,,,유,,,,,,,,,,21.0,0,4,50,500~599만원
2023,7,PN20210727,,직접방문,,슈퍼마켓,,,2023-07-08,7,K-식자재마트,,서울,키위_뉴질랜드,PR1020_0990513,과일류,참다래,기타키위,,4900.0,,1.0,,466.0,G,3.0,개,,,,,4900.0,,유,,,,,,,,,,21.0,0,1,30,400~499만원
2018,5,PN00000327,A20000327,,,슈퍼마켓,슈퍼마켓,,2018-05-15,3,서수원할인마트,,경기,오렌지_수입산_,,과일류,오렌지,오렌지,,5900.0,.,1,,.,,.,,,,.,,,,,.,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,5,40,400~499만원
2020,9,PN20150757,A40150757,,,대형마트,대형마트,,2020-09-19,7,롯데쇼핑(주)롯데마트송파점,,서울,머루포도,,과일류,포도,머루포도_MBA_,,11800.0,1,1,,3,KG,.,,,,3,KG,,0,,,,,1대형마트,대형마트,1,0,,,15.0,0,3,60,700만원 이상
2012,3,PN00000313,A20000313,,,슈퍼마켓,슈퍼마켓,,2012-03-29,5,대형슈퍼마켓,,경기,수입바나나필리핀_,,과일류,바나나,일반바나나,,3190.0,,1,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,3,40,400~499만원
2017,4,PN20150518,A40150518,,,슈퍼마켓,슈퍼마켓,,2017-04-03,2,(주)다우리할인마트,,경기,바나나,,과일류,바나나,일반바나나,,2980.0,.,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,15.0,0,4,40,500~599만원
2022,11,PN20210801,A40210801,,,전통시장,전통시장,,2022-11-11,6,대조시장야채랑과일이랑,S,서울,부사사과_국내산,P,과일류,사과,후지,,5000.0,.,1,바구니,2,KG,8,개,.,,,,.,,,,,,,,,,,,21.0,.,2,60,700만원 이상
2014,10,PN00000158,A20000158,,,기타,기타,,2014-10-03,6,기타,,없음,금호포도특상,,과일류,포도,기타포도,,20000.0,.,2,박스,2,KG,.,,,,2,KG,,,,,,,8기타,기타,.,0,,,0.0,0,3,40,200만원 미만
2017,8,PN00000396,A20000396,,,전통시장,전통시장,,2017-08-04,6,전통시장,,경기,피자두,,과일류,자두,자두,,10000.0,.,1,봉,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,2,50,600~699만원
2020,1,PN00000715,A20000715,,,슈퍼마켓,기업형슈퍼마켓,,2020-01-13,2,(주)이마트에브리데이미아동점,,서울,돌_스위티오바나나,,과일류,바나나,일반바나나,,3950.0,.,1,,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,3,40,200~299만원
2011,8,PN00001180,A20001180,,,전통시장,전통시장,,2011-08-11,5,재래시장,,인천,자두,,과일류,자두,자두,,1000.0,,7,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,4,40,200~299만원
2023,8,PN00001448,,직접방문,,슈퍼마켓,슈퍼마켓,,2023-08-22,3,의왕농협포일하나로마트,,경기,사과_국산,PR1020_0514856,과일류,사과,기타사과,국내산,9900.0,,1.0,,2.0,KG,,,,,,,9900.0,,유,,,,,,,,,,0.0,0,3,40,700만원 이상
2011,4,PN00000898,A20000898,,,전통시장,전통시장,,2011-04-25,2,재래시장,,서울,레드포도,,과일류,포도,적포도,,5000.0,,1,팩,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,6,30,200만원 미만
2013,5,PN00000774,A20000774,,,슈퍼마켓,슈퍼마켓,,2013-05-02,5,소형슈퍼마켓,,서울,사과,,과일류,사과,기타사과,,5000.0,,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,3,50,300~399만원
2010,4,PN00000379,A20000379,,,전통시장,전통시장,,2010-04-20,3,재래시장,,경기,부사,,과일류,사과,후지,,10000.0,,1,봉,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,4,50,300~399만원
2018,2,PN00000968,A20000968,,,슈퍼마켓,슈퍼마켓,,2018-02-14,4,하이웨이마트방배점,,서울,단감,,과일류,단감,단감,,8900.0,.,1,,.,,5,개,,,.,,,,,.,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,50,700만원 이상
2018,5,PN20150503,A40150503,,,전문점,전문점,,2018-05-05,7,없음,,없음,레몬_수입산_,,과일류,레몬,레몬,,2000.0,.,3,개,.,,.,,,,.,,,,,.,,,5전문점,전문점,.,0,,,15.0,0,3,60,400~499만원
2017,3,PN20150775,A40150775,,,전통시장,전통시장,,2017-03-19,1,전통시장,,서울,바나나,,과일류,바나나,일반바나나,,6000.0,.,1,송이,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,15.0,0,2,60,500~599만원
2020,11,PN00000686,A20000686,,,대형마트,대형마트,,2020-11-03,3,홈플러스강동점,,서울,노지밀감_제주산_,,과일류,감귤,밀감,,9990.0,4,1,,4,KG,.,,,,4,KG,,0,,,,,1대형마트,대형마트,1,0,,,0.0,0,6,40,400~499만원
2019,1,PN00000618,A20000618,,,슈퍼마켓,대형슈퍼마켓,,2019-01-31,5,진로그린마트(진안),,경기,바나나_소_,,과일류,바나나,일반바나나,,3960.0,.,2,팩,.,,.,,,,.,,,2,,,,,3슈퍼마켓,슈퍼마켓,2,0,,,0.0,0,4,40,500~599만원
2012,9,PN00000191,A20000191,,,대형마트,대형마트,,2012-09-14,6,홈플러스테스코중동점,,경기,HMP가을자두,,과일류,자두,자두,,3900.0,,1,봉,.,,.,,,,.,,,,,,,,1대형마트,대형마트,,0,,,0.0,0,6,50,300~399만원
2012,10,PN00000776,A20000776,,,슈퍼마켓,기업형슈퍼마켓,,2012-10-31,4,GS슈퍼마켓주양점,,서울,바나나,,과일류,바나나,일반바나나,,6009.0,,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,,0,,,0.0,0,4,30,300~399만원
2016,5,PN00001211,A20001211,,,슈퍼마켓,기업형슈퍼마켓,,2016-05-09,2,농협일반,,인천,사과,,과일류,사과,기타사과,,10000.0,.,3,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,4,40,300~399만원
2016,2,PN00000587,A20000587,,,전통시장,전통시장,,2016-02-21,1,전통시장,,경기,사과,,과일류,사과,기타사과,,20000.0,.,15,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,6,40,500~599만원
2013,4,PN00000703,A20000703,,,슈퍼마켓,슈퍼마켓,,2013-04-04,5,소형슈퍼마켓,,서울,사과,,과일류,사과,기타사과,,5000.0,,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,3,60,500~599만원
2023,8,PN20211041,,직접방문,,전통시장,전통시장,,2023-08-20,1,골든청과,,서울,천도복숭아_국산,PR2021_0155875,과일류,복숭아,천도,국내산,10000.0,,1.0,,2.0,KG,5.0,,,,,,,,무,,,,,,,,,,21.0,0,4,40,500~599만원
2015,4,PN00000199,A20000199,,,백화점,백화점,,2015-04-22,4,롯데백화점중동점,,경기,고당도오렌지_미국산_,,과일류,오렌지,오렌지,,10000.0,.,1,팩,.,,14,입,,,.,,,,,,,,7백화점,백화점,1,0,,,0.0,0,4,40,700만원 이상
2019,7,PN00000733,A20000733,,,슈퍼마켓,슈퍼마켓,,2019-07-22,2,(주)성웅유통(중앙마트),,서울,사과,,과일류,사과,기타사과,,5000.0,.,1,,.,,5,개,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,2,60,300~399만원
2011,8,PN00000273,A20000273,,,슈퍼마켓,슈퍼마켓,,2011-08-17,4,소형슈퍼마켓,,경기,복숭아,,과일류,복숭아,일반복숭아,,2000.0,,2,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,5,30,200~299만원
2017,10,PN00000256,A20000256,,,슈퍼마켓,슈퍼마켓,,2017-10-12,5,더올푸드마켓,,경기,스위트마운틴바나나,,과일류,바나나,일반바나나,,3900.0,.,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,3,50,600~699만원
2010,6,PN00000306,A20000306,,,무점포,무점포,,2010-06-01,3,아파트내임시장,,경기,바나나,,과일류,바나나,일반바나나,,4000.0,,1,송이,.,,0,,,,.,,,,,,,,6무점포,무점포,.,0,,,0.0,0,4,40,400~499만원
2010,4,PN00000225,A20000225,,,슈퍼마켓,슈퍼마켓,,2010-04-25,1,소형슈퍼마켓,,경기,오렌지,,과일류,오렌지,오렌지,,6000.0,,5,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,3,50,300~399만원
2010,4,PN00000469,A20000469,,,슈퍼마켓,슈퍼마켓,,2010-04-30,6,소형슈퍼마켓,,경기,바나나,,과일류,바나나,일반바나나,,980.0,,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,40,200~299만원
2020,8,PN00000770,A20000770,,,전문점,전문점,,2020-08-14,6,우리생협OASIS광장점,,서울,거봉_특,,과일류,포도,거봉,,19500.0,.,1,개,2,KG,.,,,,2,KG,,,,,,,5전문점,전문점,1,0,,,0.0,0,4,40,600~699만원
2011,12,PN00000120,A20000120,,,대형마트,대형마트,,2011-12-21,4,대형마트일반,,경기,G_필리핀산바나나,,과일류,바나나,일반바나나,,2980.0,,1,개,.,,.,,,,.,,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,4,50,400~499만원
2010,5,PN00000223,A20000223,,,슈퍼마켓,슈퍼마켓,,2010-05-09,1,대형슈퍼마켓,,없음,바나나필리핀산_,,과일류,바나나,일반바나나,,2980.0,,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,30,300~399만원
2015,2,PN20150445,A40150445,,,대형마트,대형마트,,2015-02-14,7,대형마트일반,,경기,사과,,과일류,사과,기타사과,,9700.0,.,1,개,3346,G,10,입,,,3,KG,,1.0,,,,,1대형마트,대형마트,.,0,,,15.0,1,1,60,200만원 미만
2018,10,PN00000701,A20000701,,,슈퍼마켓,슈퍼마켓,,2018-10-01,2,(주)월드할인마트,,서울,복숭아,,과일류,복숭아,일반복숭아,,13900.0,.,1,박스,5,KG,.,,,,5,KG,,,,.,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,50,500~599만원
2021,8,PN00000985,A20000985,,,대형마트,대형마트,,2021-08-21,7,이마트,S,서울,과일도시락키위,P,과일류,기타과일,혼합과일,,1990.0,.,1,,.,,.,,.,,.,,1,,,,,,1대형마트,대형마트,1,0.0,,,0.0,0,4,50,700만원 이상
2012,9,PN00000085,A20000085,,,대형마트,대형마트,,2012-09-19,4,2001아울렛철산점,,경기,바나나,,과일류,바나나,일반바나나,,2990.0,,1,송이,.,,.,,,,.,,,,,,,,1대형마트,대형마트,,0,,,0.0,0,4,40,400~499만원
2016,11,PN00000687,A20000687,,,온라인몰,인터넷구매,,2016-11-18,6,"농가직거래(인터넷,전화)",,없음,청송사과,,과일류,사과,기타사과,,45000.0,.,1,박스,10,KG,.,,,,10,KG,,,,,,,6무점포,인터넷구매,.,0,,,0.0,0,4,40,300~399만원
2016,5,PN00000675,A20000675,,,대형마트,대형마트,,2016-05-17,3,홈플러스포천송우점,,경기,프리미엄고당도사과,,과일류,사과,기타사과,,6990.0,.,1,봉,.,,.,,,,.,,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,4,40,300~399만원
2019,2,PN00001246,A20001246,,,기타,기타,,2019-02-20,4,부평마그네,,인천,사과,,과일류,사과,기타사과,,5000.0,.,6,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,3,50,300~399만원
2012,10,PN00000300,A20000300,,,슈퍼마켓,슈퍼마켓,,2012-10-25,5,대형슈퍼마켓,,경기,단감,,과일류,단감,단감,,3980.0,,10,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,4,50,200~299만원
2015,12,PN00000171,A20000171,,,전통시장,전통시장,,2015-12-26,7,재래시장(슈퍼),,경기,부사,,과일류,사과,후지,,4800.0,.,1,팩,.,,10,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,3,40,400~499만원
2016,12,PN00000003,A20000003,,,슈퍼마켓,슈퍼마켓,,2016-12-28,4,소형슈퍼마켓,,경기,바나나,,과일류,바나나,일반바나나,,1980.0,.,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,3,50,400~499만원
2012,5,PN00000958,A20000958,,,전통시장,전통시장,,2012-05-01,3,재래시장,,서울,바나나,,과일류,바나나,일반바나나,,3000.0,,1,송이,.,,.,,,,.,,,,,,,,2전통시장,전통시장,,0,,,0.0,0,4,50,300~399만원
2022,9,PN00000465,A20000465,,,슈퍼마켓,슈퍼마켓,,2022-09-27,3,두현할인마트,S,경기,감귤_국내산,P,과일류,감귤,밀감,,7900.0,.,1,,790,G,11,개,.,,,,7,,,,,,,,,,,,0.0,.,2,60,600~699만원
2011,10,PN00001371,A20001371,,,무점포,무점포,,2011-10-19,4,노점,,없음,사과,,과일류,사과,기타사과,,5000.0,,5,개,.,,.,,,,.,,,,,,,,6무점포,무점포,.,0,,,0.0,0,1,30,200~299만원
2023,11,PN20210792,,직접방문,,슈퍼마켓,슈퍼마켓,,2023-11-12,1,농협하나로마트삼송점,,경기,포도_샤인마스캇_국산,PR1020_1185397,과일류,포도,기타포도,국내산,11900.0,1000.0,1.0,,1.5,KG,,,,,,,12900.0,,유,,,,,,,,,,21.0,0,4,50,700만원 이상
2011,9,PN00000590,A20000590,,,슈퍼마켓,슈퍼마켓,,2011-09-30,6,소형슈퍼마켓,,서울,포도,,과일류,포도,기타포도,,9800.0,,1,박스,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,6,30,300~399만원
2015,8,PN00000940,A20000940,,,슈퍼마켓,기업형슈퍼마켓,,2015-08-12,4,농협하나로마트신촌점,,서울,천도복숭아_국내산_,,과일류,복숭아,천도,,3643.0,.,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,2,50,200~299만원
2023,4,PN20210925,,직접방문,,슈퍼마켓,슈퍼마켓,,2023-04-25,3,굿모닝마트(통진점),,경기,바나나,PR1020_0432119,과일류,바나나,일반바나나,,7980.0,,1.0,송이,1873.0,G,,,,,,,7980,,유,,,,,,,,,,21.0,0,4,60,700만원 이상
2010,2,PN00000702,A20000702,,,전통시장,전통시장,,2010-02-01,2,재래시장,,서울,감귤,,과일류,감귤,밀감,,3000.0,,1,봉,.,,15,입,,,.,,,,,,,,2전통시장,전통시장,,0,,,0.0,0,4,40,300~399만원
2010,10,PN00001118,A20001118,,,전통시장,전통시장,,2010-10-03,1,재래시장,,서울,캠벨,,과일류,포도,캠벨얼리,,15000.0,.,1,봉,5,KG,.,,,,5,KG,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,4,50,300~399만원
2013,1,PN00000297,A20000297,,,전통시장,전통시장,,2013-01-20,1,재래시장,,경기,단감,,과일류,단감,단감,,7000.0,,10,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,,0,,,0.0,0,1,60,200만원 미만
2010,4,PN00000086,A20000086,,,대형마트,대형마트,,2010-04-21,4,2001아울렛철산점,,경기,씨없는적포도,,과일류,포도,적포도,,4580.0,,1,봉,.,,.,,,,.,,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,4,40,200만원 미만
2016,1,PN20150471,A40150471,,,슈퍼마켓,기업형슈퍼마켓,,2016-01-23,7,농협수원유통센터,,경기,골드키위_국내산_,,과일류,참다래,골드키위,,4900.0,.,1,팩,.,,10,입,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,15.0,0,1,50,500~599만원
2016,9,PN00000378,A20000378,,,슈퍼마켓,슈퍼마켓,,2016-09-15,5,대형슈퍼마켓,,경기,바나나_수입산_,,과일류,바나나,일반바나나,,3000.0,.,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,40,500~599만원
2012,11,PN00000688,A20000688,,,전통시장,전통시장,,2012-11-01,5,재래시장,,서울,단감,,과일류,단감,단감,,5000.0,,10,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,,0,,,0.0,0,4,50,200~299만원
2010,8,PN00000665,A20000665,,,슈퍼마켓,슈퍼마켓,,2010-08-29,1,소형슈퍼마켓,,서울,천도복숭아,,과일류,복숭아,천도,,5000.0,,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,3,30,300~399만원
2021,6,PN00001019,A20001019,,,슈퍼마켓,슈퍼마켓,,2021-06-19,7,식자재유통센타,S,서울,사과,P,과일류,사과,기타사과,,5000.0,.,1,,2,KG,1,,2,K,2,KG,5.0,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,2,60,300~399만원
2017,9,PN00000112,A20000112,,,대형마트,대형마트,,2017-09-04,2,홈플러스서울상봉점,,서울,컷파인애플,,과일류,파인애플,파인애플,,4990.0,.,1,팩,.,,.,,,,.,,,,,,,,1대형마트,대형마트,2,0,,,0.0,0,3,50,200~299만원
2010,1,PN00000984,A20000984,,,전통시장,전통시장,,2010-01-27,4,재래시장,,서울,바나나,,과일류,바나나,일반바나나,,2500.0,,1,송이,.,,.,,,,.,,,,,,,,2전통시장,전통시장,,0,,,0.0,0,3,40,200~299만원
2022,1,PN20210502,A40210502,,,온라인몰,온라인몰,,2022-01-20,5,네이버푸드올마켓,,없음,황도,P,과일류,복숭아,황도,,2400.0,.,1,,820,G,.,,.,,,,.,,,,,,,,,,,,21.0,.,1,30,200~299만원
2017,1,PN20150486,A40150486,,,슈퍼마켓,기업형슈퍼마켓,,2017-01-18,4,농협하나로마트성남점성남유통센터소매,,경기,저탄소인증배,,과일류,배,기타배,,7900.0,.,1,팩,.,,3,입,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,15.0,0,2,60,200~299만원
2021,9,PN20150459,A40150459,,,슈퍼마켓,기업형슈퍼마켓,,2021-09-19,1,농협수원유통센터,S,경기,저탄소인증배,P,과일류,배,기타배,,5840.0,1,1,,.,,.,,.,,.,,7,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0.0,,,15.0,0,1,60,200만원 미만
2012,6,PN00001089,A20001089,,,대형마트,대형마트,,2012-06-26,3,대형마트일반,,서울,바나나,,과일류,바나나,일반바나나,,3980.0,,1,송이,.,,.,,,,.,,,,,,,,1대형마트,대형마트,,0,,,0.0,0,3,40,200만원 미만
2012,10,PN00000799,A20000799,,,전통시장,전통시장,,2012-10-30,3,재래시장,,서울,단감,,과일류,단감,단감,,5000.0,,10,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,,0,,,0.0,0,3,50,300~399만원
2020,9,PN00000470,A20000470,,,슈퍼마켓,기업형슈퍼마켓,,2020-09-21,2,GS슈퍼마켓의왕점,,경기,햇사레복숭아,,과일류,복숭아,일반복숭아,,4980.0,.,1,팩,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,3,50,300~399만원
2015,10,PN00000258,A20000258,,,슈퍼마켓,슈퍼마켓,,2015-10-15,5,대형슈퍼마켓,,경기,바나나,,과일류,바나나,일반바나나,,2500.0,.,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,50,700만원 이상
2012,7,PN00001351,A20001351,,,대형마트,대형마트,,2012-07-03,3,대형마트,,경기,필리핀산바나나,,과일류,바나나,일반바나나,,4380.0,,1,송이,.,,.,,,,.,,,,,,,,1대형마트,대형마트,,0,,,0.0,0,1,30,200~299만원
2023,6,PN00000481,,직접방문,,전문점,,,2023-06-10,7,천천점,,경기,바나나_필리핀_수입산,PR2021_0009069,과일류,바나나,일반바나나,수입산,5000.0,,3.0,,3.0,KG,,,1.0,KG,,,,,무,,,,,,,,,,0.0,0,5,50,500~599만원
2013,11,PN00000572,A20000572,,,대형마트,대형마트,,2013-11-14,5,홈플러스의정부점,,경기,바나나필리핀산_,,과일류,바나나,일반바나나,,3000.0,,1,개,.,,.,,,,.,,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,3,50,700만원 이상
2022,7,PN20210361,A40210361,,,슈퍼마켓,슈퍼마켓,,2022-07-03,1,(주)마트킹구성점,,경기,말랑말랑복숭아_국내,P,과일류,복숭아,일반복숭아,,15800.0,.,1,,1483,G,.,,.,,,,1,,1.0,,,,,,,,,,21.0,.,2,40,500~599만원
2012,10,PN00000424,A20000424,,,전문점,전문점,,2012-10-29,2,파리바게트,,없음,블루베리,,과일류,베리,블루베리,,1600.0,,1,개,.,,.,,,,.,,,,,,,,5전문점,전문점,,0,,,0.0,0,4,40,400~499만원
2010,2,PN00001064,A20001064,,,슈퍼마켓,슈퍼마켓,,2010-02-01,2,대형슈퍼마켓,,서울,귤,,과일류,감귤,밀감,,3000.0,,1,봉지,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,4,50,200만원 미만
2020,9,PN00001310,A20001310,,,슈퍼마켓,기업형슈퍼마켓,,2020-09-03,5,홈플러스익스프레스안양호계2점,,경기,캠벨포도_박스,,과일류,포도,캠벨얼리,,13900.0,.,1,,2,KG,.,,,,2,KG,,0,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,4,40,500~599만원
2015,8,PN00000841,A20000841,,,슈퍼마켓,슈퍼마켓,,2015-08-08,7,소형슈퍼마켓,,서울,아오리사과,,과일류,사과,아오리,,8900.0,.,1,봉,.,,10,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,2,0,,,0.0,0,4,40,600~699만원
2021,7,PN00000726,A20000726,,,슈퍼마켓,슈퍼마켓,,2021-07-02,6,(주)화림중앙할인식자재마트,S,경기,바나나필리핀산,P,과일류,바나나,일반바나나,,2900.0,.,1,,1020,G,.,,1,G,1,KG,2,,,,,,3슈퍼마켓,슈퍼마켓,8,0.0,,,0.0,0,4,50,500~599만원
2018,5,PN20150805,A40150805,,,슈퍼마켓,슈퍼마켓,,2018-05-06,1,투게더할인마트,,서울,바나나_수입산_,,과일류,바나나,일반바나나,,2500.0,.,1,송이,.,,.,,,,.,,,,,.,,,3슈퍼마켓,슈퍼마켓,9,0,,,15.0,0,2,60,200만원 미만
2011,2,PN00000476,A20000476,,,대형마트,대형마트,,2011-02-06,1,대형마트,,경기,바나나,,과일류,바나나,일반바나나,,1658.0,,1,송이,.,,0,,,,.,,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,4,40,400~499만원
