year,month,panel_code,panel_code_new,type_method,type_method_etc,type_channel_new,type_channel,type_channel_etc,shop_day,shop_week,store,store_code,store_region,product,product_code,wide,middle,detail,country,purchase,discount,quantity,q_unit,weight_quantity,w_q_unit,multi_quantity,m_unit,w_multi_quantity,w_multi_unit,w_q_kg,w_q_kg_unit,unit_cost,special_diary,bill,bundle,payment,retail,retail_8,retail_new,shop_time,take_out,transport_pre,transport_post,panel_type,edit,family_num_level,age1_group,income_v2
2016,5,PN00000974,A20000974,,,대형마트,대형마트,,2016-05-27,6,코스트코코리아양재점,,서울,유기농바나나,,과일류,바나나,일반바나나,,3990.0,.,1,송이,.,,.,,,,.,,,,,,,,1대형마트,대형마트,9,0,,,0.0,0,3,50,700만원 이상
2012,1,PN00000483,A20000483,,,농가직거래,농가직거래,,2012-01-19,5,산지직거래,,없음,사과,,과일류,사과,기타사과,,35000.0,,1,박스,5,KG,.,,,,5,KG,,,,,,,8기타,농가직거래,,0,,,0.0,0,5,40,200~299만원
2022,12,PN00000924,A20000924,,,슈퍼마켓,슈퍼마켓,,2022-12-05,2,삼성식자재마트에브리데이삼성식자재마트,,경기,안동사과_행사,P,과일류,사과,기타사과,,5500.0,.,1,,.,,4,개,.,,,,5,,,,,,,,,,,,0.0,.,2,60,400~499만원
2010,8,PN00000108,A20000108,,,슈퍼마켓,슈퍼마켓,,2010-08-22,1,대형슈퍼마켓,,경기,복숭아,,과일류,복숭아,일반복숭아,,9900.0,,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,50,400~499만원
2017,3,PN00001420,A20001420,,,대형마트,대형마트,,2017-03-08,4,홈플러스영등포점,,서울,블루베리_칠레산_,,과일류,베리,블루베리,,4990.0,.,1,팩,.,,.,,,,.,,,,,,,,1대형마트,대형마트,2,0,,,0.0,0,2,30,500~599만원
2023,3,PN20210047,,모바일주문,,온라인몰,온라인몰,,2023-03-31,6,옥션,,없음,사과_국내산,PR1020_0514851,과일류,사과,기타사과,국내산,25800.0,,1.0,,10.0,KG,,,,,,,,,무,,,,,,,,,,21.0,0,1,50,200~299만원
2012,12,PN00001159,A20001159,,,전통시장,전통시장,,2012-12-08,7,재래시장,,서울,사과,,과일류,사과,기타사과,,10000.0,,1,봉,.,,.,,,,.,,,,,,,,2전통시장,전통시장,,0,,,0.0,0,5,40,200만원 미만
2010,6,PN00000746,A20000746,,,슈퍼마켓,슈퍼마켓,,2010-06-04,6,소형슈퍼마켓,,서울,바나나,,과일류,바나나,일반바나나,,2300.0,,1,송이,.,,0,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,40,200~299만원
2023,1,PN00000814,,모바일주문,,온라인몰,온라인몰,,2023-01-11,4,돌쇠네농산물,,없음,제주노지감귤,PR1020_0844643,과일류,감귤,밀감,,13900.0,,1.0,,5.0,KG,,,,,,,,,무,,,,,,,,,,0.0,0,4,50,400~499만원
2016,8,PN00001228,A20001228,,,대형마트,대형마트,,2016-08-07,1,홈플러스간석점,,인천,마운틴바나나,,과일류,바나나,일반바나나,,3990.0,.,1,송이,.,,.,,,,.,,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,4,40,600~699만원
2020,8,PN00000331,A20000331,,,전문점,전문점,,2020-08-21,6,대박이네,,서울,바나나_대,,과일류,바나나,일반바나나,,3500.0,.,1,송이,.,,.,,,,.,,,,,,,,5전문점,전문점,.,0,,,0.0,0,5,60,600~699만원
2011,9,PN00000029,A20000029,,,전통시장,전통시장,,2011-09-22,5,재래시장,,경기,사과,,과일류,사과,기타사과,,10000.0,,10,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,3,40,300~399만원
2019,11,PN20150788,A40150788,,,슈퍼마켓,슈퍼마켓,,2019-11-24,1,생필화곡슈퍼(주,,서울,바나나_필리판산_,,과일류,바나나,일반바나나,,2900.0,.,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,9,0,,,15.0,0,2,30,600~699만원
2016,3,PN00000356,A20000356,,,슈퍼마켓,슈퍼마켓,,2016-03-17,5,소형슈퍼마켓,,경기,하이랜드바나나,,과일류,바나나,일반바나나,,4980.0,.,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,40,400~499만원
2017,4,PN20150485,A40150485,,,대형마트,대형마트,,2017-04-16,1,이마트보라점,,경기,바나나_에콰도르산_,,과일류,바나나,일반바나나,,3280.0,.,1,송이,.,,.,,,,.,,,,,,,,1대형마트,대형마트,1,0,,,15.0,0,4,60,300~399만원
2017,8,PN00000240,A20000240,,,대형마트,대형마트,,2017-08-04,6,이마트성남점,,경기,제스프리점보그린키,,과일류,참다래,그린키위,,5980.0,.,1,팩,.,,.,,,,.,,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,3,60,200~299만원
2016,10,PN00000088,A20000088,,,온라인몰,인터넷구매,,2016-10-25,3,기타,,경기,귤,,과일류,감귤,밀감,,8900.0,.,1,박스,10,KG,.,,,,10,KG,,,,,,,8기타,기타,.,0,,,0.0,0,3,40,700만원 이상
2015,4,PN00000023,A20000023,,,슈퍼마켓,슈퍼마켓,,2015-04-06,2,소형슈퍼마켓,,서울,바나나_수입산_,,과일류,바나나,일반바나나,,3500.0,.,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,2,0,,,0.0,1,4,50,500~599만원
2020,8,PN00000605,A20000605,,,온라인몰,인터넷구매,,2020-08-27,5,이마트몰,,경기,문체리_미국산_,,과일류,체리,체리,,22560.0,.,2,,.,,.,,,,.,,,,,,,,6무점포,인터넷구매,1,0,,,0.0,0,3,40,600~699만원
2016,7,PN20150386,A40150386,,,전통시장,전통시장,,2016-07-10,1,전통시장,,경기,사과,,과일류,사과,기타사과,,5000.0,.,5,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,15.0,0,2,60,200만원 미만
2014,2,PN00000701,A20000701,,,슈퍼마켓,슈퍼마켓,,2014-02-23,1,소형슈퍼마켓,,서울,사과,,과일류,사과,기타사과,,7800.0,,2,봉,.,,5,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,3,50,500~599만원
2012,10,PN00001086,A20001086,,,무점포,무점포,,2012-10-10,4,노점,,없음,귤,,과일류,감귤,밀감,,5000.0,,1,봉,.,,.,,,,.,,,,,,,,6무점포,무점포,,0,,,0.0,0,4,50,400~499만원
2010,10,PN00001014,A20001014,,,전통시장,전통시장,,2010-10-02,7,재래시장,,경기,켐벨,,과일류,포도,캠벨얼리,,15000.0,.,1,박스,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,4,30,200~299만원
2021,8,PN00001230,A20001230,,,전통시장,전통시장,,2021-08-21,7,남촌농산물,S,인천,자두_추이,P,과일류,자두,자두,,30000.0,.,1,,5,KG,.,,5,K,5,KG,3,,,,,,2전통시장,전통시장,.,0.0,,,0.0,0,4,50,700만원 이상
2018,6,PN20150442,A40150442,,,슈퍼마켓,슈퍼마켓,,2018-06-09,7,자유로마트(중산점),,경기,바나나,,과일류,바나나,일반바나나,,3900.0,.,1,봉,.,,.,,,,.,,,,,.,,,3슈퍼마켓,슈퍼마켓,1,0,,,15.0,0,2,60,200~299만원
2018,11,PN00000201,A20000201,,,슈퍼마켓,슈퍼마켓,,2018-11-05,2,월드마트(춘의점),,경기,바나나,,과일류,바나나,일반바나나,,3500.0,.,1,,.,,.,,,,.,,,,,.,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,60,700만원 이상
2014,11,PN00001162,A20001162,,,무점포,무점포,,2014-11-05,4,아파트내임시장,,서울,사과,,과일류,사과,기타사과,,5000.0,.,1,봉,.,,.,,,,.,,,,,,,,6무점포,무점포,.,0,,,0.0,0,4,40,300~399만원
2017,3,PN00000085,A20000085,,,대형마트,대형마트,,2017-03-28,3,세이브존광명점,,경기,망고_태국산_,,과일류,열대과일,망고,,15200.0,.,8,개,.,,.,,,,.,,,,,,n,,1대형마트,대형마트,1,0,,,0.0,0,3,50,700만원 이상
2018,2,PN00000131,A20000131,,,무점포,무점포,,2018-02-06,3,없음,,없음,배,,과일류,배,기타배,,5000.0,.,5,개,.,,.,,,,.,,,,,.,,,6무점포,무점포,.,0,,,0.0,0,4,50,400~499만원
2012,5,PN00000735,A20000735,,,전통시장,전통시장,,2012-05-06,1,재래시장,,서울,오렌지,,과일류,오렌지,오렌지,,5000.0,,8,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,,0,,,0.0,0,4,50,200만원 미만
2014,7,PN00000029,A20000029,,,슈퍼마켓,슈퍼마켓,,2014-07-15,3,대형슈퍼마켓,,없음,바나나,,과일류,바나나,일반바나나,,1990.0,,1,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,2,0,,,0.0,0,3,40,700만원 이상
2010,5,PN00000998,A20000998,,,슈퍼마켓,슈퍼마켓,,2010-05-14,6,대형슈퍼마켓,,서울,바나나,,과일류,바나나,일반바나나,,2000.0,,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,40,300~399만원
2012,8,PN00001221,A20001221,,,전통시장,전통시장,,2012-08-12,1,재래시장,,인천,복숭아,,과일류,복숭아,일반복숭아,,5000.0,,5,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,,0,,,0.0,0,2,60,200만원 미만
2021,3,PN00000686,A20000686,,,전통시장,전통시장,,2021-03-09,3,명일시장_명일과일,S,서울,배,P,과일류,배,기타배,,15000.0,.,3,개,6009,G,1,,2,G,6,KG,5.0,,,,,,5전문점,전문점,1,0,,,0.0,0,6,40,400~499만원
2016,10,PN00001428,A20001428,,,슈퍼마켓,슈퍼마켓,,2016-10-05,4,소형슈퍼마켓,,경기,바나나,,과일류,바나나,일반바나나,,3000.0,.,1,송이,.,,.,,,,.,,,,,,n,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,30,400~499만원
2012,11,PN00000136,A20000136,,,슈퍼마켓,기업형슈퍼마켓,,2012-11-16,6,기업형슈퍼마켓일반,,경기,연시,,과일류,떫은감,홍시,,2000.0,,5,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,,0,,,0.0,0,3,30,400~499만원
2010,12,PN00000058,A20000058,,,전통시장,전통시장,,2010-12-16,5,재래시장,,경기,신고배,,과일류,배,신고배,,7500.0,.,3,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,4,50,300~399만원
2014,8,PN00001176,A20001176,,,슈퍼마켓,슈퍼마켓,,2014-08-30,7,소형슈퍼마켓,,인천,복숭아,,과일류,복숭아,일반복숭아,,8000.0,,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,30,200~299만원
2017,7,PN00000978,A20000978,,,슈퍼마켓,기업형슈퍼마켓,,2017-07-04,3,군포농협하나로마트본점,,경기,천도복숭아,,과일류,복숭아,천도,,5020.0,6,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,3,50,400~499만원
2014,1,PN00000560,A20000560,,,슈퍼마켓,기업형슈퍼마켓,,2014-01-05,1,개성인삼농협하나로마트,,경기,감귤,,과일류,감귤,밀감,,5500.0,,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,3,50,200~299만원
2023,5,PN20210513,,직접방문,,슈퍼마켓,슈퍼마켓,,2023-05-24,4,태양식자재마트,,서울,바나나_필리핀산,PR1020_0432336,과일류,바나나,일반바나나,,3500.0,,1.0,송이,1.0,KG,,,,,,,3500,,유,,,,,,,,,,21.0,0,1,30,500~599만원
2019,8,PN00001226,A20001226,,,슈퍼마켓,슈퍼마켓,,2019-08-23,6,제이와이제이홈마트,,인천,무화과,,과일류,기타과일,무화과,,3900.0,.,1,,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,5,40,200~299만원
2023,2,PN00001181,,직접방문,,전통시장,전통시장,,2023-02-08,4,젊은농부,,인천,석류_수입,PR1020_0573883,과일류,열대과일,석류,수입산,5000.0,,1.0,,1213.0,G,,,,,,,,,유,,,,,,,,,,0.0,0,4,50,700만원 이상
2018,5,PN00000290,A20000290,,,슈퍼마켓,슈퍼마켓,,2018-05-04,6,(주)마트킹(파장점),,경기,부사사과,,과일류,사과,후지,,10000.0,.,1,봉,.,,.,,,,.,,,,,.,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,3,60,700만원 이상
2017,10,PN00001359,A20001359,,,대형마트,대형마트,,2017-10-18,4,이마트,,없음,가을애감귤,,과일류,감귤,밀감,,11900.0,.,1,박스,2,KG,.,,,,2,KG,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,4,40,700만원 이상
2023,4,PN20150535,,모바일주문,,온라인몰,온라인몰,,2023-04-07,6,간석점,,없음,DOLE바나나_필리핀,PR1020_0030043,과일류,바나나,일반바나나,,2990.0,,1.0,송이개,,,,,,,,,,,유,,,,,,,,,,15.0,0,4,40,300~399만원
2020,9,PN00000412,A20000412,,,대형마트,대형마트,,2020-09-29,3,이마트안양점,,경기,친환경하우스감귤,,과일류,감귤,밀감,,6980.0,.,1,,1,KG,.,,,,1,KG,,,,,,,1대형마트,대형마트,2,0,,,0.0,0,2,60,200만원 미만
2018,3,PN00001324,A20001324,,,슈퍼마켓,기업형슈퍼마켓,,2018-03-23,6,홈플러스익스프레스수내점,,경기,프리미엄스위티오_필리핀산_,,과일류,바나나,일반바나나,,4990.0,.,1,,.,,.,,,,.,,,,,.,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,3,40,300~399만원
2015,3,PN00000706,A20000706,,,대형마트,대형마트,,2015-03-15,1,대형마트일반,,서울,사과_중_,,과일류,사과,기타사과,,5000.0,.,8,개,.,,.,,,,.,,,,,,,,1대형마트,대형마트,.,0,,,0.0,1,3,50,300~399만원
2023,8,PN00000290,,직접방문,,슈퍼마켓,슈퍼마켓,,2023-08-30,4,(주)마트킹북수원,,경기,영암무화과오리훈_국산,PR2023_0106399,과일류,기타과일,무화과,국내산,8900.0,,1.0,봉,400.0,G,,,,,,,8900.0,,유,,,,,,,,,,0.0,0,3,60,700만원 이상
2014,5,PN00000839,A20000839,,,슈퍼마켓,기업형슈퍼마켓,,2014-05-09,6,홈플러스익스프레스의정부회룡역점,,경기,HMP씨없는청포도_칠레산_,,과일류,포도,청포도,,4750.0,.,1,봉,310,G,.,,,,0,KG,,,,,,,3슈퍼마켓,기업형슈퍼마켓,2,0,,,0.0,0,4,40,500~599만원
2011,12,PN00001435,A20001435,,,슈퍼마켓,기업형슈퍼마켓,,2011-12-27,3,홈플러스익스프레스고양중산2점,,경기,HMP바나나,,과일류,바나나,일반바나나,,2000.0,,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,.,0,,,0.0,0,4,40,200만원 미만
2022,6,PN20150526,A40150526,,,슈퍼마켓,슈퍼마켓,,2022-06-07,3,제이와이제이홈마트,,,바나나,P,과일류,바나나,일반바나나,,1500.0,.,1,팩,.,,7,개,.,,,,1,,1.0,,,,,,,,,,15.0,.,2,70,300~399만원
2012,11,PN00000438,A20000438,,,무점포,무점포,,2012-11-29,5,노점,,없음,단감,,과일류,단감,단감,,3000.0,,5,개,.,,.,,,,.,,,,,,,,6무점포,무점포,,0,,,0.0,0,2,50,200~299만원
2010,12,PN00000746,A20000746,,,전통시장,전통시장,,2010-12-24,6,재래시장,,서울,바나나,,과일류,바나나,일반바나나,,2500.0,.,1,팩,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,4,40,200~299만원
2019,6,PN00000025,A20000025,,,슈퍼마켓,슈퍼마켓,,2019-06-06,5,홈마트,,서울,망고,,과일류,열대과일,망고,,5800.0,.,2,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,9,0,,,0.0,0,4,50,500~599만원
2015,1,PN00000958,A20000958,,,슈퍼마켓,기업형슈퍼마켓,,2015-01-04,1,롯데슈퍼창천점,,서울,MBA포도,,과일류,포도,머루포도_MBA_,,9900.0,.,1,박스,3,KG,.,,,,3,KG,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,3,50,400~499만원
2017,9,PN00001160,A20001160,,,슈퍼마켓,슈퍼마켓,,2017-09-04,2,E플러스마트,,경기,바나나,,과일류,바나나,일반바나나,,5960.0,.,2,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,3,30,500~599만원
2011,5,PN00000312,A20000312,,,슈퍼마켓,기업형슈퍼마켓,,2011-05-01,1,농협일반,,경기,뜨라네참다래,,과일류,참다래,그린키위,,2900.0,,1,개,.,,6,입,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,.,0,,,0.0,0,4,50,300~399만원
2010,12,PN00000604,A20000604,,,대형마트,대형마트,,2010-12-05,1,홈플러스테스코원천점,,경기,바나나,,과일류,바나나,일반바나나,,2880.0,.,1,송이,.,,.,,,,.,,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,3,40,200~299만원
2013,11,PN00000541,A20000541,,,전통시장,전통시장,,2013-11-29,6,재래시장,,경기,귤,,과일류,감귤,밀감,,6000.0,,1,봉,.,,.,,,,.,,,,,,,,2전통시장,전통시장,1,0,,,0.0,0,2,60,300~399만원
2012,7,PN00000078,A20000078,,,대형마트,대형마트,,2012-07-25,4,롯데마트구리점,,경기,복숭아,,과일류,복숭아,일반복숭아,,4900.0,,1,팩,.,,.,,,,.,,,,,,,,1대형마트,대형마트,,0,,,0.0,0,5,40,200~299만원
2012,11,PN00000471,A20000471,,,무점포,무점포,,2012-11-07,4,아파트내임시장,,경기,귤,,과일류,감귤,밀감,,10000.0,,1,개,.,,80,입,,,.,,,,,,,,6무점포,무점포,,0,,,0.0,0,5,40,200만원 미만
2011,10,PN00001067,A20001067,,,슈퍼마켓,슈퍼마켓,,2011-10-13,5,소형슈퍼마켓,,서울,바나나,,과일류,바나나,일반바나나,,1130.0,,1,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,3,50,300~399만원
2014,11,PN00000652,A20000652,,,슈퍼마켓,기업형슈퍼마켓,,2014-11-21,6,이마트에브리데이리테일개포점,,서울,단감,,과일류,단감,단감,,4980.0,.,1,박스,10,KG,10,입,,,10,KG,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,4,50,400~499만원
2015,3,PN00001457,A20001457,,,전통시장,전통시장,,2015-03-26,5,재래시장,,서울,오렌지,,과일류,오렌지,오렌지,,5000.0,.,7,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,4,40,400~499만원
2016,12,PN20150486,A40150486,,,대형마트,대형마트,,2016-12-23,6,이마트트레이더스구성점,,경기,DOLE일반바나나,,과일류,바나나,일반바나나,,5080.0,.,1,송이,.,,.,,,,.,,,,,,,,1대형마트,대형마트,1,0,,,15.0,0,3,60,200~299만원
2016,4,PN00000484,A20000484,,,슈퍼마켓,슈퍼마켓,,2016-04-22,6,소형슈퍼마켓,,경기,제주한라봉,,과일류,감귤,한라봉,,10000.0,.,1,개,.,,9,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,60,700만원 이상
2021,7,PN00000770,A20000770,,,대형마트,대형마트,,2021-07-25,1,이마트트레이더스스타필드하남점,S,경기,씨없는청포도,P,과일류,포도,청포도,,19980.0,.,1,,1360,G,.,,1,G,1,KG,1,,,,,,1대형마트,대형마트,1,0.0,,,0.0,0,4,40,700만원 이상
2018,8,PN00000729,A20000729,,,슈퍼마켓,슈퍼마켓,,2018-08-08,4,본마트,,서울,복숭아,,과일류,복숭아,일반복숭아,,5500.0,.,1,,5,KG,.,,,,5,KG,,,,.,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,3,60,500~599만원
2010,11,PN00001237,A20001237,,,슈퍼마켓,슈퍼마켓,,2010-11-07,1,소형슈퍼마켓,,인천,귤,,과일류,감귤,밀감,,2000.0,.,2,망,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,5,30,200~299만원
2023,4,PN20150522,,직접방문,,대형마트,대형마트,,2023-04-05,4,홈플러스간석점,,인천,내맘대로잘라먹는,PR1020_0176754,과일류,파인애플,파인애플,,9990.0,9990,2.0,,,,,,,,,,9990,,유,,,,,,,,,,15.0,0,2,50,300~399만원
2013,1,PN00000669,A20000669,,,전문점,전문점,,2013-01-01,3,전문점,,서울,바나나,,과일류,바나나,일반바나나,,3500.0,,1,송이,.,,.,,,,.,,,,,,,,5전문점,전문점,,0,,,0.0,0,5,40,300~399만원
2015,4,PN00000093,A20000093,,,슈퍼마켓,기업형슈퍼마켓,,2015-04-27,2,롯데슈퍼철산점,,경기,네이블오렌지,,과일류,오렌지,오렌지,,8990.0,.,1,봉,.,,10,입,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,4,40,400~499만원
2023,12,PN20210940,,모바일주문,,온라인몰,온라인몰,,2023-12-22,6,SSG닷컴,,없음,엔비사과_국산,PR2021_0340608,과일류,사과,기타사과,국내산,18564.0,,2.0,개봉,,,5.0,입,1.3,KG,,,,4~6입/봉(1.3KG내외),유,,,,,,,,,,21.0,0,4,40,700만원 이상
2011,12,PN00000464,A20000464,,,슈퍼마켓,슈퍼마켓,,2011-12-07,4,대형슈퍼마켓,,경기,밀감,,과일류,감귤,밀감,,16500.0,,1,박스,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,40,200만원 미만
2018,9,PN00001441,A20001441,,,전문점,전문점,,2018-09-17,2,대박과일,,경기,포도,,과일류,포도,기타포도,,10000.0,.,1,박스,5,KG,.,,,,5,KG,,,,.,,,5전문점,전문점,1,1,,,0.0,0,4,40,400~499만원
2018,5,PN00001437,A20001437,,,대형마트,대형마트,,2018-05-11,6,2001아울렛분당점,,경기,스위티오바나나_필리핀산_,,과일류,바나나,일반바나나,,4990.0,.,1,,.,,.,,,,.,,,,,.,,,1대형마트,대형마트,1,0,,,0.0,0,4,40,700만원 이상
2017,2,PN00000242,A20000242,,,슈퍼마켓,슈퍼마켓,,2017-02-22,4,소형슈퍼마켓,,경기,단감_국내산_,,과일류,단감,단감,,4000.0,.,10,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,50,700만원 이상
2018,11,PN00000822,A20000822,,,슈퍼마켓,기업형슈퍼마켓,,2018-11-03,7,없음,,없음,제주밀감,,과일류,감귤,밀감,,9990.0,.,1,,4,KG,.,,,,4,KG,,,,.,,,8기타,기타,.,0,,,0.0,0,2,50,500~599만원
2022,3,PN00000820,A20000820,,,슈퍼마켓,슈퍼마켓,,2022-03-06,1,부일쇼핑(주)부일쇼핑홈마트(천왕점),,서울,골드망고,P,과일류,열대과일,망고,,9900.0,.,1,팩,.,,3,개,.,,,,9,,,,,,,,,,,,0.0,.,3,50,700만원 이상
2017,1,PN00000620,A20000620,,,슈퍼마켓,기업형슈퍼마켓,,2017-01-15,1,하모니마트금상점,,경기,사과,,과일류,사과,기타사과,,5000.0,.,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,3,50,600~699만원
2012,9,PN00001219,A20001219,,,무점포,무점포,,2012-09-11,3,아파트내임시장,,인천,사과,,과일류,사과,기타사과,,40000.0,,8,개,.,,.,,,,.,,,,,,,,6무점포,무점포,,0,,,0.0,0,5,50,300~399만원
2023,2,PN00001014,,전화주문,,농가직거래,농가직거래,,2023-02-03,6,준우네농장,,제주,가정용한라봉,PR2022_0063050,과일류,감귤,한라봉,,45000.0,,1.0,,10.0,KG,,,,,,,,,무,,,,,,,,,,0.0,0,4,50,500~599만원
2014,9,PN00001145,A20001145,,,슈퍼마켓,슈퍼마켓,,2014-09-02,3,소형슈퍼마켓,,서울,무화과,,과일류,기타과일,무화과,,3900.0,,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,6,30,500~599만원
2016,12,PN00000293,A20000293,,,무점포,무점포,,2016-12-04,1,노점,,없음,귤,,과일류,감귤,밀감,,5000.0,.,1,망,.,,15,입,,,.,,,,,,,,6무점포,무점포,.,0,,,0.0,0,3,40,400~499만원
2014,9,PN00000306,A20000306,,,전문점,전문점,,2014-09-06,7,전문점,,경기,송산포도,,과일류,포도,기타포도,,24000.0,,1,박스,5,KG,.,,,,5,KG,,,,,,,5전문점,전문점,1,0,,,0.0,1,4,50,700만원 이상
2019,9,PN00000318,A20000318,,,슈퍼마켓,슈퍼마켓,,2019-09-11,4,(주)마트킹북수원,,경기,단감,,과일류,단감,단감,,9900.0,.,1,,4050,G,5,개,,,4,KG,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,50,600~699만원
2010,12,PN00000070,A20000070,,,슈퍼마켓,슈퍼마켓,,2010-12-10,6,대형슈퍼마켓,,경기,파인애플,,과일류,파인애플,파인애플,,3000.0,.,1,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,40,200~299만원
2019,11,PN00000924,A20000924,,,전문점,전문점,,2019-11-05,3,없음,,경기,대봉감,,과일류,떫은감,대봉,,10000.0,.,13,개,.,,.,,,,.,,,,,,,,8기타,기타,1,0,,,0.0,0,2,50,200~299만원
2011,11,PN00000618,A20000618,,,슈퍼마켓,슈퍼마켓,,2011-11-18,6,소형슈퍼마켓,,경기,바나나,,과일류,바나나,일반바나나,,3000.0,,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,30,200~299만원
2016,11,PN20150486,A40150486,,,대형마트,대형마트,,2016-11-14,2,이마트트레이더스구성점,,경기,DOLE스위티오바나나,,과일류,바나나,일반바나나,,4980.0,.,1,송이,.,,.,,,,.,,,,,,,,1대형마트,대형마트,1,0,,,15.0,0,3,60,200~299만원
2023,9,PN00001429,,직접방문,,대형마트,대형마트,,2023-09-21,5,이마트평촌점,,경기,바로먹는후숙아보카도_페루산,PR2023_0104264,과일류,열대과일,기타열대과일,,1980.0,,1.0,,304.0,G,,,,,,,1980.0,,유,,,,,,,,,,0.0,0,2,60,200만원 미만
